Pavadinimas,Rajonas,Gatve,Kaina,Visa_info,Dydis,Kambariai,Metai,Aukstas/is,Nuoroda
"Dainava, Partizanų g.",Dainava, Partizanų g.,64 000 ,"
                            3 rooms, 64 m², 6/9 floor, 1975 year, block house, central, fully equipped                        ", 64 ,3, 1975 , 6/9 ,/butai-kaune-dainavoje-partizanu-g-jaukus-sviesus-butas-itin-patogioje-ramioje-1-3023029/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F9%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aleksotas, T. Ivanausko g.",Aleksotas, T. Ivanausko g.,145 000 ,"
                            2 rooms, 80 m², 2/3 floor, 2003 year, brick, gas, fully equipped                        ", 80 ,2, 2003 , 2/3 ,/butai-kaune-aleksote-t-ivanausko-g-parduodamas-erdvus-labai-sviesus-butas-1-3012887/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Birželio 23-iosios g.",Dainava, Birželio 23-iosios g.,57 000 ,"
                            2 rooms, 44,85 m², 5/5 floor, 1970 year, block house, central, fully equipped                        ", 44.85 ,2, 1970 , 5/5 ,/butai-kaune-dainavoje-birzelio-23-iosios-g-parduodamas-2-kambariu-butas-name-su-1-3022497/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,98 500 ,"
                            3 rooms, 59 m², 1/3 floor, 1949 year, brick, central thermostat, fully equipped                        ", 59 ,3, 1949 , 1/3 ,/butai-kaune-centre-kestucio-g-skubiai-parduodamas-3-kambariu-butas-butas-1-3036387/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, V. Sladkevičiaus g.",Senamiestis, V. Sladkevičiaus g.,185 000 ,"
                            3 rooms, 71,84 m², 2/3 floor, 1929 year, brick, gas, fully equipped                        ", 71.84 ,3, 1929 , 2/3 ,/butai-kaune-senamiestyje-v-sladkeviciaus-g-parduodami-isskirtinio-dizaino-prabangus-1-2893011/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, V. Krėvės pr.",Dainava, V. Krėvės pr.,48 800 ,"
                            2 rooms, 44,49 m², 4/5 floor, 1966 year, block house, central, fully equipped                        ", 44.49 ,2, 1966 , 4/5 ,/butai-kaune-dainavoje-v-kreves-pr-parduodamas-vidinis-siltas-butas-tarpiniame-1-3024031/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Trakų g.",Centras, Trakų g.,108 000 ,"
                            1 rooms, 42 m², 3/5 floor, 1980 year, brick, central, fully equipped                        ", 42 ,1, 1980 , 3/5 ,/butai-kaune-centre-traku-g-parduodamas-erdvus-42-kv-butas-su-baldais-ir-1-3035571/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Savanorių pr.",Dainava, Savanorių pr.,60 000 ,"
                            2 rooms, 45,08 m², 1/5 floor, 1971 year, block house, central, not equipped                        ", 45.08 ,2, 1971 , 1/5 ,/butai-kaune-dainavoje-savanoriu-pr-parduodamas-butas-tinkamas-tiek-gyventi-tiek-1-3035823/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Šarkuvos g.",Šilainiai, Šarkuvos g.,46 400 ,"
                            1 rooms, 37 m², 10/12 floor, 1990 year, monolithic, central, fully equipped                        ", 37 ,1, 1990 , 10/12 ,/butai-kaune-silainiuose-sarkuvos-g-parduodamas-sviesus-tvarkingas-1-kambario-1-3035835/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Geležinio Vilko g.",Dainava, Geležinio Vilko g.,110 000 ,"
                            4 rooms, 78 m², 5/5 floor, 1979 year, block house, central, electric, fully equipped                        ", 78 ,4, 1979 , 5/5 ,/butai-kaune-dainavoje-gelezinio-vilko-g-butas-kapitaliskai-suremontuotas-naujai-1-2691821/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Baltų pr.",Šilainiai, Baltų pr.,93 000 ,"
                            4 rooms, 83 m², 3/9 floor, 1986 year, block house, central, fully equipped                        ", 83 ,4, 1986 , 3/9 ,/butai-kaune-silainiuose-baltu-pr-silainiuose-parduodamas-erdvus-4-kambariu-1-3035761/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Kovo 11-osios g.",Dainava, Kovo 11-osios g.,59 000 ,"
                            3 rooms, 47 m², 3/5 floor, 1971 year, block house, central, fully equipped                        ", 47 ,3, 1971 , 3/5 ,/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-gero-isplanavimo-3-kamb-butas-1-3035631/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Mikėnų aklg.",Šilainiai, Mikėnų aklg.,119 000 ,"
                            2 rooms, 50,27 m², 1/2 floor, 2020 year, brick, gas, fully equipped                        ", 50.27 ,2, 2020 , 1/2 ,/butai-kaune-silainiuose-mikenu-aklg-parduodamas-naujas-a-energetines-klases-1-3035543/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aukštieji Šančiai, Biržiškų g.",Aukštieji Šančiai, Biržiškų g.,125 000 ,"
                            3 rooms, 63,73 m², 2/8 floor, 2020 year, brick, central thermostat, partial decoration                        ", 63.73 ,3, 2020 , 2/8 ,/butai-kaune-aukstuosiuose-sanciuose-birzisku-g-parduodamas-3-kambariu-butas-su-daline-1-2980129/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aukštieji Šančiai, L. Ivinskio g.",Aukštieji Šančiai, L. Ivinskio g.,12 000 ,"
                            4 rooms, 56,5 m², 2/2 floor, 1920 year, log house, electric, aerothermal, solid fuel, fully equipped                        ", 56.5 ,4, 1920 , 2/2 ,/butai-kaune-aukstuosiuose-sanciuose-l-ivinskio-g-galima-isperkamoji-nuoma-aukstuosiuose-1-3011133/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Kalniečiai, V. Landsbergio-Žemkalnio g.",Kalniečiai, V. Landsbergio-Žemkalnio g.,50 000 ,"
                            1 rooms, 25 m², 2/2 floor, 2021 year, brick, central, central thermostat, partial decoration                        ", 25 ,1, 2021 , 2/2 ,/butai-kaune-kalnieciuose-v-landsbergio-zemkalnio-g-naujos-statybos-nedidelis-tik-5-butu-modernus-1-3011091/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Kalniečiai, V. Landsbergio-Žemkalnio g.",Kalniečiai, V. Landsbergio-Žemkalnio g.,66 000 ,"
                            2 rooms, 33 m², 1/2 floor, 2021 year, brick, central, central thermostat, partial decoration                        ", 33 ,2, 2021 , 1/2 ,/butai-kaune-kalnieciuose-v-landsbergio-zemkalnio-g-naujos-statybos-nedidelis-tik-5-butu-modernus-1-3011083/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Kalniečiai, V. Landsbergio-Žemkalnio g.",Kalniečiai, V. Landsbergio-Žemkalnio g.,98 000 ,"
                            2 rooms, 49 m², 2/2 floor, 2021 year, brick, central, central thermostat, partial decoration                        ", 49 ,2, 2021 , 2/2 ,/butai-kaune-kalnieciuose-v-landsbergio-zemkalnio-g-naujos-statybos-nedidelis-tik-5-butu-modernus-1-3011061/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, V. Landsbergio-Žemkalnio g.",Eiguliai, V. Landsbergio-Žemkalnio g.,118 000 ,"
                            3 rooms, 59 m², 1/2 floor, 2021 year, brick, central, central thermostat, partial decoration                        ", 59 ,3, 2021 , 1/2 ,/butai-kaune-eiguliuose-v-landsbergio-zemkalnio-g-naujos-statybos-nedidelis-tik-5-butu-modernus-1-3011047/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Petrašiūnai, Ekskavatorininkų g.",Petrašiūnai, Ekskavatorininkų g.,44 900 ,"
                            2 rooms, 41 m², 2/2 floor, 1959 year, brick, central, fully equipped                        ", 41 ,2, 1959 , 2/2 ,/butai-kaune-petrasiunuose-ekskavatorininku-g-dveju-kambariu-butas-petrasiunai-parduodamas-1-3010825/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Vilniaus g.",Senamiestis, Vilniaus g.,100 000 ,"
                            2 rooms, 44,95 m², 1/3 floor, 1948 year, brick, central, fully equipped                        ", 44.95 ,2, 1948 , 1/3 ,/butai-kaune-senamiestyje-vilniaus-g-1-3035003/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Kęstučio g.",Centras, Kęstučio g.,140 000 ,"
                            3 rooms, 66 m², 2/5 floor, 1974 year, brick, central, fully equipped                        ", 66 ,3, 1974 , 2/5 ,/butai-kaune-centre-kestucio-g-po-remonto-dar-negyventas-naujos-sarvo-durys-1-3010763/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Plento g.",Panemunė, Plento g.,50 000 ,"
                            2 rooms, 38 m², 2/2 floor, 1900 year, brick, gas, not equipped                        ", 38 ,2, 1900 , 2/2 ,/butai-kaune-panemuneje-plento-g-parduodamas-butas-istoriniame-carinio-1-3032535/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Panemunė, Plento g.",Panemunė, Plento g.,57 000 ,"
                            3 rooms, 67,2 m², 3/5 floor, 1990 year, brick, central, fully equipped                        ", 67.2 ,3, 1990 , 3/5 ,/butai-kaune-panemuneje-plento-g-parduodamas-jaukus-sviesus-3-ju-kambariu-1-3022197/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Vytauto pr.",Centras, Vytauto pr.,125 000 ,"
                            2 rooms, 45 m², 2/5 floor, 2010 year, brick, central thermostat, fully equipped                        ", 45 ,2, 2010 , 2/5 ,/butai-kaune-centre-vytauto-pr-centre-vytauto-prospekte-parduodamas-2-1-3034737/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Senamiestis, Kumelių g.",Senamiestis, Kumelių g.,131 000 ,"
                            2 rooms, 44 m², 1/3 floor, 1800 year, brick, central, fully equipped                        ", 44 ,2, 1800 , 1/3 ,/butai-kaune-senamiestyje-kumeliu-g-parduodu-2-kambariu-buta-kauno-m-1-3033591/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F10%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, J. Gruodžio g.",Centras, J. Gruodžio g.,110 200 ,"
                            2 rooms, 38 m², 1/2 floor, 1900 year, brick, central, fully equipped                        ", 38 ,2, 1900 , 1/2 ,/butai-kaune-centre-j-gruodzio-g-naujai-irengtas-butas-su-parkavimo-vieta-1-3010549/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, Nemuno krant.",Žemieji Šančiai, Nemuno krant.,95 000 ,"
                            3 rooms, 64 m², 1/4 floor, 1964 year, brick, gas, fully equipped                        ", 64 ,3, 1964 , 1/4 ,/butai-kaune-sanciuose-nemuno-krant-parduodamas-erdvus-3-kambariu-butas-su-1-3034559/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Aukštieji Šančiai, Medvėgalio g.",Aukštieji Šančiai, Medvėgalio g.,125 000 ,"
                            4 rooms, 82,4 m², 6/9 floor, 1983 year, block house, central, electric, fully equipped                        ", 82.4 ,4, 1983 , 6/9 ,/butai-kaune-aukstuosiuose-sanciuose-medvegalio-g-parduodamas-jaukus-ir-labai-siltas-4-kambariu-1-3010421/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, M. Jankaus g.",Žaliakalnis, M. Jankaus g.,47 999 ,"
                            2 rooms, 45 m², 1/2 floor, 1951 year, log house, gas, fully equipped                        ", 45 ,2, 1951 , 1/2 ,/butai-kaune-zaliakalnyje-m-jankaus-g-parduodama-2-kambariai-per-du-namo-aukstus-1-3034369/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Draugystės g.",Dainava, Draugystės g.,129 000 ,"
                            3 rooms, 83,5 m², 9/12 floor, 1987 year, brick, central, fully equipped                        ", 83.5 ,3, 1987 , 9/12 ,/butai-kaune-dainavoje-draugystes-g-paduodamas-butas-labai-patogioje-vietoje-1-3010407/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Baltų pr.",Šilainiai, Baltų pr.,63 500 ,"
                            2 rooms, 51,74 m², 5/9 floor, 1992 year, block house, central, electric, central thermostat, fully equipped                        ", 51.74 ,2, 1992 , 5/9 ,/butai-kaune-silainiuose-baltu-pr-parduodamas-labai-grazioje-ir-patogioje-1-3034341/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, S. Žukausko g.",Eiguliai, S. Žukausko g.,65 000 ,"
                            2 rooms, 49,57 m², 4/5 floor, 1975 year, block house, central, fully equipped                        ", 49.57 ,2, 1975 , 4/5 ,/butai-kaune-eiguliuose-s-zukausko-g-parduodamas-tvarkingas-butas-su-baldais-1-3034267/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Pramonės pr.",Dainava, Pramonės pr.,49 900 ,"
                            1 rooms, 30 m², 5/5 floor, 1970 year, block house, central, fully equipped                        ", 30 ,1, 1970 , 5/5 ,/butai-kaune-dainavoje-pramones-pr-parduodamas-jaukus-vidinis-1-kambario-butas-1-3033411/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Rasytės g.",Šilainiai, Rasytės g.,89 000 ,"
                            4 rooms, 82 m², 5/9 floor, 1986 year, block house, central, fully equipped                        ", 82 ,4, 1986 , 5/9 ,/butai-kaune-silainiuose-rasytes-g-parduodamas-erdvus-ir-jaukus-ir-siltas-4-1-3021187/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Centras, Žemaičių g.",Centras, Žemaičių g.,83 000 ,"
                            5 rooms, 119,64 m², 1/3 floor, 1939 year, brick, gas, under construction                        ", 119.64 ,5, 1939 , 1/3 ,/butai-kaune-centre-zemaiciu-g-parduodamas-projektas-gyvenamasis-namas-siuo-1-3009689/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, K. Petrausko g.",Žaliakalnis, K. Petrausko g.,36 900 ,"
                            3 rooms, 61 m², 1/3 floor, 1940 year, brick, gas, not equipped                        ", 61 ,3, 1940 , 1/3 ,/butai-kaune-zaliakalnyje-k-petrausko-g-butas-zaliakalni-cokolinis-butas-1-3009643/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Partizanų g.",Dainava, Partizanų g.,57 000 ,"
                            2 rooms, 47,16 m², 1/5 floor, 1973 year, block house, central, fully equipped                        ", 47.16 ,2, 1973 , 1/5 ,/butai-kaune-dainavoje-partizanu-g-pries-kelis-metus-atliktas-buto-apdailos-1-3033057/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, Šiaurės pr.",Eiguliai, Šiaurės pr.,53 500 ,"
                            1 rooms, 37,17 m², 4/5 floor, 1984 year, block house, central, fully equipped                        ", 37.17 ,1, 1984 , 4/5 ,/butai-kaune-eiguliuose-siaures-pr-parduodamas-siltas-ir-sviesus-1-o-kambario-1-3009533/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vytėnai, Vytėnų g.",Vytėnai, Vytėnų g.,74 500 ,"
                            2 rooms, 48 m², 2/3 floor, 1965 year, brick, gas, fully equipped                        ", 48 ,2, 1965 , 2/3 ,/butai-kaune-vytenuose-vytenu-g-parduodamas-2-kambariu-butas-1-2997469/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Jotvingių g.",Šilainiai, Jotvingių g.,70 000 ,"
                            2 rooms, 50,22 m², 8/9 floor, 1983 year, block house, central, fully equipped                        ", 50.22 ,2, 1983 , 8/9 ,/butai-kaune-silainiuose-jotvingiu-g-parduodamas-2-k-butas-butas-tvarkingas-1-3032799/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, V. Krėvės pr.",Dainava, V. Krėvės pr.,45 000 ,"
                            2 rooms, 36,78 m², 5/5 floor, 1983 year, block house, central, fully equipped                        ", 36.78 ,2, 1983 , 5/5 ,/butai-kaune-dainavoje-v-kreves-pr-parduodamas-sviesus-siltas-jaukus-butas-1-3032951/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Mituvos g.",Žaliakalnis, Mituvos g.,58 300 ,"
                            2 rooms, 32 m², 2/3 floor, 2020 year, brick, electric, aerothermal, fully equipped                        ", 32 ,2, 2020 , 2/3 ,/butai-kaune-zaliakalnyje-mituvos-g-parduodamas-pilnai-irengtas-minimalistiniu-1-3020907/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žaliakalnis, Zarasų g.",Žaliakalnis, Zarasų g.,46 500 ,"
                            2 rooms, 55,02 m², 2/2 floor, 1934 year, log house, gas, fully equipped                        ", 55.02 ,2, 1934 , 2/2 ,/butai-kaune-zaliakalnyje-zarasu-g-parduodamas-labai-tvarkingas-ir-jaukus-dvieju-1-3020873/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Freda, Jurginų g.",Freda, Jurginų g.,90 000 ,"
                            3 rooms, 60 m², 4/4 floor, 2021 year, brick, gas, partial decoration                        ", 60 ,3, 2021 , 4/4 ,/butai-kaune-fredoje-jurginu-g-naujas-namo-projektas-fredoje-jurginu-18-1-3009073/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Palemonas, Jazminų g.",Palemonas, Jazminų g.,95 000 ,"
                            6 rooms, 130 m², 1/1 floor, 1993 year, brick, gas, solid fuel, fully equipped                        ", 130 ,6, 1993 , 1/1 ,/butai-kaune-palemone-jazminu-g-parduodama-namo-dalies-pirmas-aukstas130-kv-1-2978205/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Sąjungos a.",Vilijampolė, Sąjungos a.,117 000 ,"
                            3 rooms, 88,9 m², 2/3 floor, 1956 year, brick, central, fully equipped                        ", 88.9 ,3, 1956 , 2/3 ,/butai-kaune-vilijampoleje-sajungos-a-parduodamas-jaukus-nestandartinis-butas-15-1-3009041/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Šilainiai, Bartuvos g.",Šilainiai, Bartuvos g.,136 000 ,"
                            3 rooms, 66 m², 3/3 floor, 2010 year, brick, gas, fully equipped                        ", 66 ,3, 2010 , 3/3 ,/butai-kaune-silainiuose-bartuvos-g-parduodamas-sauletas-3-kambariu-butas-su-2-1-3032821/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Žemieji Šančiai, Drobės g.",Žemieji Šančiai, Drobės g.,23 000 ,"
                            2 rooms, 35 m², 2/2 floor, 1936 year, wooden house, gas, fully equipped                        ", 35 ,2, 1936 , 2/2 ,/butai-kaune-sanciuose-drobes-g-skubiai-parduodamas-2-ju-kambariu-butas-35-1-3008717/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, Kovo 11-osios g.",Dainava, Kovo 11-osios g.,65 000 ,"
                            2 rooms, 51,57 m², 4/9 floor, 1984 year, brick, central, fully equipped                        ", 51.57 ,2, 1984 , 4/9 ,/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-geras-butas-be-tarpininku-9-1-3019887/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Vilijampolė, Raudondvario pl.",Vilijampolė, Raudondvario pl.,76 500 ,"
                            3 rooms, 63 m², 1/3 floor, 1975 year, brick, central, fully equipped                        ", 63 ,3, 1975 , 1/3 ,/butai-kaune-vilijampoleje-raudondvario-pl-parduodamas-triju-kambariu-butas-raudondvario-1-3032325/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F11%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Eiguliai, S. Žukausko g.",Eiguliai, S. Žukausko g.,148 000 ,"
                            3 rooms, 67,9 m², 3/4 floor, 2019 year, block house, central thermostat, fully equipped                        ", 67.9 ,3, 2019 , 3/4 ,/butai-kaune-eiguliuose-s-zukausko-g--nt-brokeriu-paslaugos-nedomina-1-2977355/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F12%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
"Dainava, V. Krėvės pr.",Dainava, V. Krėvės pr.,69 900 ,"
                            3 rooms, 64 m², 11/12 floor, 1976 year, brick, central, fully equipped                        ", 64 ,3, 1976 , 11/12 ,/butai-kaune-dainavoje-v-kreves-pr-parduodamas-sviesus-ir-tvarkingas-3-kambariu-1-3007935/?return_url=%2Fbutai%2Fkaune%2Fpuslapis%2F12%2F%3Fobj%3D1%26FRegion%3D43%26FDistrict%3D6
